date_gregorian,date_jalali,year_jalali,month_jalali,series_id,value,unit,source,year_gregorian,indicator_code,country_iso3,description,ilo_source
2022-01-01,,1401,,emp_pop_ratio_tur,47.546,percent of working-age population,ILOSTAT (rplumber.ilo.org),2022,EMP_DWAP_SEX_AGE_RT_A,TUR,Employment-to-population ratio (LFS),BA:622
2023-01-01,,1402,,emp_pop_ratio_tur,48.349,percent of working-age population,ILOSTAT (rplumber.ilo.org),2023,EMP_DWAP_SEX_AGE_RT_A,TUR,Employment-to-population ratio (LFS),BA:622
2024-01-01,,1403,,emp_pop_ratio_tur,49.481,percent of working-age population,ILOSTAT (rplumber.ilo.org),2024,EMP_DWAP_SEX_AGE_RT_A,TUR,Employment-to-population ratio (LFS),BA:622
2025-01-01,,1404,,emp_pop_ratio_tur,49.049,percent of working-age population,ILOSTAT (rplumber.ilo.org),2025,EMP_DWAP_SEX_AGE_RT_A,TUR,Employment-to-population ratio (LFS),BA:622
1990-01-01,,1369,,employment_thousands_egy,14361.4,thousands of persons,ILOSTAT (rplumber.ilo.org),1990,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
1991-01-01,,1370,,employment_thousands_egy,13826.8,thousands of persons,ILOSTAT (rplumber.ilo.org),1991,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
1992-01-01,,1371,,employment_thousands_egy,14398.8,thousands of persons,ILOSTAT (rplumber.ilo.org),1992,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
1993-01-01,,1372,,employment_thousands_egy,14703.4,thousands of persons,ILOSTAT (rplumber.ilo.org),1993,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
1994-01-01,,1373,,employment_thousands_egy,15241.4,thousands of persons,ILOSTAT (rplumber.ilo.org),1994,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
1995-01-01,,1374,,employment_thousands_egy,15344.2,thousands of persons,ILOSTAT (rplumber.ilo.org),1995,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
1996-01-01,,1375,,employment_thousands_egy,15768.22,thousands of persons,ILOSTAT (rplumber.ilo.org),1996,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),AA:1101
1997-01-01,,1376,,employment_thousands_egy,15830.0,thousands of persons,ILOSTAT (rplumber.ilo.org),1997,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
1998-01-01,,1377,,employment_thousands_egy,16580.2,thousands of persons,ILOSTAT (rplumber.ilo.org),1998,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
1999-01-01,,1378,,employment_thousands_egy,17135.3,thousands of persons,ILOSTAT (rplumber.ilo.org),1999,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2000-01-01,,1379,,employment_thousands_egy,17203.3,thousands of persons,ILOSTAT (rplumber.ilo.org),2000,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2001-01-01,,1380,,employment_thousands_egy,17470.0,thousands of persons,ILOSTAT (rplumber.ilo.org),2001,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2002-01-01,,1381,,employment_thousands_egy,18155.8,thousands of persons,ILOSTAT (rplumber.ilo.org),2002,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2003-01-01,,1382,,employment_thousands_egy,18406.0,thousands of persons,ILOSTAT (rplumber.ilo.org),2003,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2004-01-01,,1383,,employment_thousands_egy,18619.75,thousands of persons,ILOSTAT (rplumber.ilo.org),2004,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2005-01-01,,1384,,employment_thousands_egy,19341.6,thousands of persons,ILOSTAT (rplumber.ilo.org),2005,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2006-01-01,,1385,,employment_thousands_egy,20771.4,thousands of persons,ILOSTAT (rplumber.ilo.org),2006,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2007-01-01,,1386,,employment_thousands_egy,22115.7,thousands of persons,ILOSTAT (rplumber.ilo.org),2007,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2008-01-01,,1387,,employment_thousands_egy,22507.311,thousands of persons,ILOSTAT (rplumber.ilo.org),2008,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2009-01-01,,1388,,employment_thousands_egy,22975.292,thousands of persons,ILOSTAT (rplumber.ilo.org),2009,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2010-01-01,,1389,,employment_thousands_egy,23829.005,thousands of persons,ILOSTAT (rplumber.ilo.org),2010,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2011-01-01,,1390,,employment_thousands_egy,23345.812,thousands of persons,ILOSTAT (rplumber.ilo.org),2011,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2012-01-01,,1391,,employment_thousands_egy,23564.393,thousands of persons,ILOSTAT (rplumber.ilo.org),2012,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2013-01-01,,1392,,employment_thousands_egy,23975.13,thousands of persons,ILOSTAT (rplumber.ilo.org),2013,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2014-01-01,,1393,,employment_thousands_egy,24331.249,thousands of persons,ILOSTAT (rplumber.ilo.org),2014,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2015-01-01,,1394,,employment_thousands_egy,24778.768,thousands of persons,ILOSTAT (rplumber.ilo.org),2015,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2016-01-01,,1395,,employment_thousands_egy,25331.181,thousands of persons,ILOSTAT (rplumber.ilo.org),2016,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2017-01-01,,1396,,employment_thousands_egy,26006.18,thousands of persons,ILOSTAT (rplumber.ilo.org),2017,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2018-01-01,,1397,,employment_thousands_egy,26021.022,thousands of persons,ILOSTAT (rplumber.ilo.org),2018,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2019-01-01,,1398,,employment_thousands_egy,26122.61,thousands of persons,ILOSTAT (rplumber.ilo.org),2019,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2020-01-01,,1399,,employment_thousands_egy,26238.958,thousands of persons,ILOSTAT (rplumber.ilo.org),2020,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2021-01-01,,1400,,employment_thousands_egy,27240.999,thousands of persons,ILOSTAT (rplumber.ilo.org),2021,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2022-01-01,,1401,,employment_thousands_egy,27976.39,thousands of persons,ILOSTAT (rplumber.ilo.org),2022,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2023-01-01,,1402,,employment_thousands_egy,29886.073,thousands of persons,ILOSTAT (rplumber.ilo.org),2023,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
2024-01-01,,1403,,employment_thousands_egy,32677.758,thousands of persons,ILOSTAT (rplumber.ilo.org),2024,EMP_TEMP_SEX_AGE_NB_A,EGY,Employment (LFS),BA:582
1991-01-01,,1370,,employment_thousands_irn,13096.61,thousands of persons,ILOSTAT (rplumber.ilo.org),1991,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),AA:1267
1996-01-01,,1375,,employment_thousands_irn,14571.572,thousands of persons,ILOSTAT (rplumber.ilo.org),1996,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),AA:1267
2005-01-01,,1384,,employment_thousands_irn,19847.12,thousands of persons,ILOSTAT (rplumber.ilo.org),2005,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2006-01-01,,1385,,employment_thousands_irn,20201.691,thousands of persons,ILOSTAT (rplumber.ilo.org),2006,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2007-01-01,,1386,,employment_thousands_irn,20521.674,thousands of persons,ILOSTAT (rplumber.ilo.org),2007,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2008-01-01,,1387,,employment_thousands_irn,20032.433,thousands of persons,ILOSTAT (rplumber.ilo.org),2008,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2009-01-01,,1388,,employment_thousands_irn,20546.863,thousands of persons,ILOSTAT (rplumber.ilo.org),2009,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2010-01-01,,1389,,employment_thousands_irn,20244.609,thousands of persons,ILOSTAT (rplumber.ilo.org),2010,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2011-01-01,,1390,,employment_thousands_irn,20108.707,thousands of persons,ILOSTAT (rplumber.ilo.org),2011,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2012-01-01,,1391,,employment_thousands_irn,20283.386,thousands of persons,ILOSTAT (rplumber.ilo.org),2012,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2013-01-01,,1392,,employment_thousands_irn,20953.161,thousands of persons,ILOSTAT (rplumber.ilo.org),2013,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2014-01-01,,1393,,employment_thousands_irn,20997.036,thousands of persons,ILOSTAT (rplumber.ilo.org),2014,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2015-01-01,,1394,,employment_thousands_irn,21680.552,thousands of persons,ILOSTAT (rplumber.ilo.org),2015,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2016-01-01,,1395,,employment_thousands_irn,22149.198,thousands of persons,ILOSTAT (rplumber.ilo.org),2016,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2017-01-01,,1396,,employment_thousands_irn,23011.655,thousands of persons,ILOSTAT (rplumber.ilo.org),2017,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2018-01-01,,1397,,employment_thousands_irn,23435.812,thousands of persons,ILOSTAT (rplumber.ilo.org),2018,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2019-01-01,,1398,,employment_thousands_irn,24046.846,thousands of persons,ILOSTAT (rplumber.ilo.org),2019,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2020-01-01,,1399,,employment_thousands_irn,23065.873,thousands of persons,ILOSTAT (rplumber.ilo.org),2020,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2021-01-01,,1400,,employment_thousands_irn,23210.743,thousands of persons,ILOSTAT (rplumber.ilo.org),2021,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2022-01-01,,1401,,employment_thousands_irn,23507.615,thousands of persons,ILOSTAT (rplumber.ilo.org),2022,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2023-01-01,,1402,,employment_thousands_irn,24276.926,thousands of persons,ILOSTAT (rplumber.ilo.org),2023,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
2024-01-01,,1403,,employment_thousands_irn,24567.799,thousands of persons,ILOSTAT (rplumber.ilo.org),2024,EMP_TEMP_SEX_AGE_NB_A,IRN,Employment (LFS),BA:675
1990-01-01,,1369,,employment_thousands_tur,18541.5,thousands of persons,ILOSTAT (rplumber.ilo.org),1990,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
1991-01-01,,1370,,employment_thousands_tur,19287.5,thousands of persons,ILOSTAT (rplumber.ilo.org),1991,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
1992-01-01,,1371,,employment_thousands_tur,19459.0,thousands of persons,ILOSTAT (rplumber.ilo.org),1992,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
1993-01-01,,1372,,employment_thousands_tur,18499.5,thousands of persons,ILOSTAT (rplumber.ilo.org),1993,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
1994-01-01,,1373,,employment_thousands_tur,20006.0,thousands of persons,ILOSTAT (rplumber.ilo.org),1994,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
1995-01-01,,1374,,employment_thousands_tur,20586.0,thousands of persons,ILOSTAT (rplumber.ilo.org),1995,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
1996-01-01,,1375,,employment_thousands_tur,21194.0,thousands of persons,ILOSTAT (rplumber.ilo.org),1996,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
1997-01-01,,1376,,employment_thousands_tur,21204.0,thousands of persons,ILOSTAT (rplumber.ilo.org),1997,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
1998-01-01,,1377,,employment_thousands_tur,21778.5,thousands of persons,ILOSTAT (rplumber.ilo.org),1998,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
1999-01-01,,1378,,employment_thousands_tur,22048.0,thousands of persons,ILOSTAT (rplumber.ilo.org),1999,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2000-01-01,,1379,,employment_thousands_tur,21580.824,thousands of persons,ILOSTAT (rplumber.ilo.org),2000,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2001-01-01,,1380,,employment_thousands_tur,21524.355,thousands of persons,ILOSTAT (rplumber.ilo.org),2001,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2002-01-01,,1381,,employment_thousands_tur,21353.833,thousands of persons,ILOSTAT (rplumber.ilo.org),2002,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2003-01-01,,1382,,employment_thousands_tur,21147.238,thousands of persons,ILOSTAT (rplumber.ilo.org),2003,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2004-01-01,,1383,,employment_thousands_tur,19631.862,thousands of persons,ILOSTAT (rplumber.ilo.org),2004,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2005-01-01,,1384,,employment_thousands_tur,20066.636,thousands of persons,ILOSTAT (rplumber.ilo.org),2005,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2006-01-01,,1385,,employment_thousands_tur,20423.095,thousands of persons,ILOSTAT (rplumber.ilo.org),2006,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2007-01-01,,1386,,employment_thousands_tur,20737.647,thousands of persons,ILOSTAT (rplumber.ilo.org),2007,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2008-01-01,,1387,,employment_thousands_tur,21193.619,thousands of persons,ILOSTAT (rplumber.ilo.org),2008,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2009-01-01,,1388,,employment_thousands_tur,21277.419,thousands of persons,ILOSTAT (rplumber.ilo.org),2009,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2010-01-01,,1389,,employment_thousands_tur,22594.251,thousands of persons,ILOSTAT (rplumber.ilo.org),2010,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2011-01-01,,1390,,employment_thousands_tur,24110.475,thousands of persons,ILOSTAT (rplumber.ilo.org),2011,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2012-01-01,,1391,,employment_thousands_tur,24820.752,thousands of persons,ILOSTAT (rplumber.ilo.org),2012,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2013-01-01,,1392,,employment_thousands_tur,25523.641,thousands of persons,ILOSTAT (rplumber.ilo.org),2013,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2014-01-01,,1393,,employment_thousands_tur,25932.59,thousands of persons,ILOSTAT (rplumber.ilo.org),2014,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2015-01-01,,1394,,employment_thousands_tur,26620.551,thousands of persons,ILOSTAT (rplumber.ilo.org),2015,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2016-01-01,,1395,,employment_thousands_tur,27205.161,thousands of persons,ILOSTAT (rplumber.ilo.org),2016,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2017-01-01,,1396,,employment_thousands_tur,28188.894,thousands of persons,ILOSTAT (rplumber.ilo.org),2017,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2018-01-01,,1397,,employment_thousands_tur,28737.561,thousands of persons,ILOSTAT (rplumber.ilo.org),2018,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2019-01-01,,1398,,employment_thousands_tur,28079.693,thousands of persons,ILOSTAT (rplumber.ilo.org),2019,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2020-01-01,,1399,,employment_thousands_tur,26812.183,thousands of persons,ILOSTAT (rplumber.ilo.org),2020,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2021-01-01,,1400,,employment_thousands_tur,28796.813,thousands of persons,ILOSTAT (rplumber.ilo.org),2021,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2022-01-01,,1401,,employment_thousands_tur,30752.482,thousands of persons,ILOSTAT (rplumber.ilo.org),2022,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2023-01-01,,1402,,employment_thousands_tur,31632.32,thousands of persons,ILOSTAT (rplumber.ilo.org),2023,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2024-01-01,,1403,,employment_thousands_tur,32620.335,thousands of persons,ILOSTAT (rplumber.ilo.org),2024,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2025-01-01,,1404,,employment_thousands_tur,32566.338,thousands of persons,ILOSTAT (rplumber.ilo.org),2025,EMP_TEMP_SEX_AGE_NB_A,TUR,Employment (LFS),BA:622
2008-01-01,,1387,,informal_rate_egy,55.727,percent of employment,ILOSTAT (rplumber.ilo.org),2008,SDG_0831_SEX_ECO_RT_A,EGY,Informal employment share (SDG 8.3.1),BA:582
2009-01-01,,1388,,informal_rate_egy,55.407,percent of employment,ILOSTAT (rplumber.ilo.org),2009,SDG_0831_SEX_ECO_RT_A,EGY,Informal employment share (SDG 8.3.1),BA:582
2010-01-01,,1389,,informal_rate_egy,57.638,percent of employment,ILOSTAT (rplumber.ilo.org),2010,SDG_0831_SEX_ECO_RT_A,EGY,Informal employment share (SDG 8.3.1),BA:582
