date_gregorian,date_jalali,year_jalali,month_jalali,series_id,value,unit,source,year_gregorian,indicator_code,description,country_iso3
2017-01-01,,1396,,inflation_cpi_annual_pct_egy,29.5066083940039,percent,World Bank WDI API,2017,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",EGY
2018-01-01,,1397,,inflation_cpi_annual_pct_egy,14.4014657807422,percent,World Bank WDI API,2018,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",EGY
2019-01-01,,1398,,inflation_cpi_annual_pct_egy,9.15279959324804,percent,World Bank WDI API,2019,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",EGY
2020-01-01,,1399,,inflation_cpi_annual_pct_egy,5.04493288977539,percent,World Bank WDI API,2020,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",EGY
2021-01-01,,1400,,inflation_cpi_annual_pct_egy,5.21404940513043,percent,World Bank WDI API,2021,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",EGY
2022-01-01,,1401,,inflation_cpi_annual_pct_egy,13.8956609775178,percent,World Bank WDI API,2022,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",EGY
2023-01-01,,1402,,inflation_cpi_annual_pct_egy,33.8847763115546,percent,World Bank WDI API,2023,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",EGY
2024-01-01,,1403,,inflation_cpi_annual_pct_egy,28.2705899322083,percent,World Bank WDI API,2024,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",EGY
2025-01-01,,1404,,inflation_cpi_annual_pct_egy,14.0735136645934,percent,World Bank WDI API,2025,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",EGY
1960-01-01,,1339,,inflation_cpi_annual_pct_irn,9.82241081297867,percent,World Bank WDI API,1960,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1961-01-01,,1340,,inflation_cpi_annual_pct_irn,3.16256439585745,percent,World Bank WDI API,1961,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1962-01-01,,1341,,inflation_cpi_annual_pct_irn,0.721320571656337,percent,World Bank WDI API,1962,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1963-01-01,,1342,,inflation_cpi_annual_pct_irn,0.371849607221666,percent,World Bank WDI API,1963,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1964-01-01,,1343,,inflation_cpi_annual_pct_irn,3.81448957223043,percent,World Bank WDI API,1964,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1965-01-01,,1344,,inflation_cpi_annual_pct_irn,2.15437483520967,percent,World Bank WDI API,1965,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1966-01-01,,1345,,inflation_cpi_annual_pct_irn,-0.388148532154432,percent,World Bank WDI API,1966,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1967-01-01,,1346,,inflation_cpi_annual_pct_irn,1.59761007964354,percent,World Bank WDI API,1967,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1968-01-01,,1347,,inflation_cpi_annual_pct_irn,0.690360521996233,percent,World Bank WDI API,1968,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1969-01-01,,1348,,inflation_cpi_annual_pct_irn,3.59319451551281,percent,World Bank WDI API,1969,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1970-01-01,,1349,,inflation_cpi_annual_pct_irn,1.66687093970068,percent,World Bank WDI API,1970,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1971-01-01,,1350,,inflation_cpi_annual_pct_irn,4.19529837265423,percent,World Bank WDI API,1971,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1972-01-01,,1351,,inflation_cpi_annual_pct_irn,6.39824135128871,percent,World Bank WDI API,1972,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1973-01-01,,1352,,inflation_cpi_annual_pct_irn,9.81948673318762,percent,World Bank WDI API,1973,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1974-01-01,,1353,,inflation_cpi_annual_pct_irn,14.2489355382567,percent,World Bank WDI API,1974,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1975-01-01,,1354,,inflation_cpi_annual_pct_irn,12.8791818338341,percent,World Bank WDI API,1975,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1976-01-01,,1355,,inflation_cpi_annual_pct_irn,11.2561425062111,percent,World Bank WDI API,1976,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1977-01-01,,1356,,inflation_cpi_annual_pct_irn,27.2877846793093,percent,World Bank WDI API,1977,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1978-01-01,,1357,,inflation_cpi_annual_pct_irn,11.7219692041212,percent,World Bank WDI API,1978,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1979-01-01,,1358,,inflation_cpi_annual_pct_irn,10.4872367273486,percent,World Bank WDI API,1979,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1980-01-01,,1359,,inflation_cpi_annual_pct_irn,20.6439144373798,percent,World Bank WDI API,1980,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1981-01-01,,1360,,inflation_cpi_annual_pct_irn,24.2035897624486,percent,World Bank WDI API,1981,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1982-01-01,,1361,,inflation_cpi_annual_pct_irn,18.6897259269564,percent,World Bank WDI API,1982,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1983-01-01,,1362,,inflation_cpi_annual_pct_irn,19.7401891778611,percent,World Bank WDI API,1983,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1984-01-01,,1363,,inflation_cpi_annual_pct_irn,12.5402194538868,percent,World Bank WDI API,1984,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1985-01-01,,1364,,inflation_cpi_annual_pct_irn,4.38934095741541,percent,World Bank WDI API,1985,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1986-01-01,,1365,,inflation_cpi_annual_pct_irn,18.4290030211474,percent,World Bank WDI API,1986,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1987-01-01,,1366,,inflation_cpi_annual_pct_irn,28.5714285714292,percent,World Bank WDI API,1987,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1988-01-01,,1367,,inflation_cpi_annual_pct_irn,28.6706349206345,percent,World Bank WDI API,1988,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1989-01-01,,1368,,inflation_cpi_annual_pct_irn,22.3496530454896,percent,World Bank WDI API,1989,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1990-01-01,,1369,,inflation_cpi_annual_pct_irn,7.62767493763934,percent,World Bank WDI API,1990,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1991-01-01,,1370,,inflation_cpi_annual_pct_irn,17.1285679434012,percent,World Bank WDI API,1991,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1992-01-01,,1371,,inflation_cpi_annual_pct_irn,25.8077226162332,percent,World Bank WDI API,1992,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1993-01-01,,1372,,inflation_cpi_annual_pct_irn,21.2026307547761,percent,World Bank WDI API,1993,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1994-01-01,,1373,,inflation_cpi_annual_pct_irn,31.4470284237728,percent,World Bank WDI API,1994,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1995-01-01,,1374,,inflation_cpi_annual_pct_irn,49.6559858462746,percent,World Bank WDI API,1995,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1996-01-01,,1375,,inflation_cpi_annual_pct_irn,28.9373440168137,percent,World Bank WDI API,1996,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1997-01-01,,1376,,inflation_cpi_annual_pct_irn,17.3492257538708,percent,World Bank WDI API,1997,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1998-01-01,,1377,,inflation_cpi_annual_pct_irn,17.8661342130398,percent,World Bank WDI API,1998,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1999-01-01,,1378,,inflation_cpi_annual_pct_irn,20.0707078146866,percent,World Bank WDI API,1999,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2000-01-01,,1379,,inflation_cpi_annual_pct_irn,14.4767513188567,percent,World Bank WDI API,2000,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2001-01-01,,1380,,inflation_cpi_annual_pct_irn,11.2742471332117,percent,World Bank WDI API,2001,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2002-01-01,,1381,,inflation_cpi_annual_pct_irn,14.3359337378404,percent,World Bank WDI API,2002,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2003-01-01,,1382,,inflation_cpi_annual_pct_irn,16.4680116244792,percent,World Bank WDI API,2003,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2004-01-01,,1383,,inflation_cpi_annual_pct_irn,14.7615086970672,percent,World Bank WDI API,2004,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2005-01-01,,1384,,inflation_cpi_annual_pct_irn,13.433118008508,percent,World Bank WDI API,2005,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2006-01-01,,1385,,inflation_cpi_annual_pct_irn,10.0158982511924,percent,World Bank WDI API,2006,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2007-01-01,,1386,,inflation_cpi_annual_pct_irn,17.3410404624277,percent,World Bank WDI API,2007,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2008-01-01,,1387,,inflation_cpi_annual_pct_irn,25.4105090311987,percent,World Bank WDI API,2008,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2009-01-01,,1388,,inflation_cpi_annual_pct_irn,13.5515548281506,percent,World Bank WDI API,2009,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2010-01-01,,1389,,inflation_cpi_annual_pct_irn,10.0893629287979,percent,World Bank WDI API,2010,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2011-01-01,,1390,,inflation_cpi_annual_pct_irn,26.2933856738608,percent,World Bank WDI API,2011,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2012-01-01,,1391,,inflation_cpi_annual_pct_irn,27.2568127242908,percent,World Bank WDI API,2012,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2013-01-01,,1392,,inflation_cpi_annual_pct_irn,36.6030355191029,percent,World Bank WDI API,2013,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2014-01-01,,1393,,inflation_cpi_annual_pct_irn,16.6065532357449,percent,World Bank WDI API,2014,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2015-01-01,,1394,,inflation_cpi_annual_pct_irn,12.4846815611533,percent,World Bank WDI API,2015,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2016-01-01,,1395,,inflation_cpi_annual_pct_irn,7.24542548952979,percent,World Bank WDI API,2016,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2017-01-01,,1396,,inflation_cpi_annual_pct_irn,8.04492437660278,percent,World Bank WDI API,2017,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2018-01-01,,1397,,inflation_cpi_annual_pct_irn,18.0141183371874,percent,World Bank WDI API,2018,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2019-01-01,,1398,,inflation_cpi_annual_pct_irn,39.9073455697784,percent,World Bank WDI API,2019,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2020-01-01,,1399,,inflation_cpi_annual_pct_irn,30.5941390387295,percent,World Bank WDI API,2020,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2021-01-01,,1400,,inflation_cpi_annual_pct_irn,43.3890162681514,percent,World Bank WDI API,2021,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2022-01-01,,1401,,inflation_cpi_annual_pct_irn,43.4884641742179,percent,World Bank WDI API,2022,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2023-01-01,,1402,,inflation_cpi_annual_pct_irn,44.5791857572797,percent,World Bank WDI API,2023,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2024-01-01,,1403,,inflation_cpi_annual_pct_irn,32.455871402917,percent,World Bank WDI API,2024,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
2025-01-01,,1404,,inflation_cpi_annual_pct_irn,42.1712244965444,percent,World Bank WDI API,2025,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",IRN
1960-01-01,,1339,,inflation_cpi_annual_pct_tur,5.66473988439309,percent,World Bank WDI API,1960,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1961-01-01,,1340,,inflation_cpi_annual_pct_tur,3.17285699708268,percent,World Bank WDI API,1961,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1962-01-01,,1341,,inflation_cpi_annual_pct_tur,3.88832025146503,percent,World Bank WDI API,1962,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1963-01-01,,1342,,inflation_cpi_annual_pct_tur,6.36270692832311,percent,World Bank WDI API,1963,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1964-01-01,,1343,,inflation_cpi_annual_pct_tur,1.11963781543112,percent,World Bank WDI API,1964,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1965-01-01,,1344,,inflation_cpi_annual_pct_tur,4.55553368394828,percent,World Bank WDI API,1965,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1966-01-01,,1345,,inflation_cpi_annual_pct_tur,8.47199621539225,percent,World Bank WDI API,1966,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1967-01-01,,1346,,inflation_cpi_annual_pct_tur,13.9748929481675,percent,World Bank WDI API,1967,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1968-01-01,,1347,,inflation_cpi_annual_pct_tur,6.04623966197407,percent,World Bank WDI API,1968,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1969-01-01,,1348,,inflation_cpi_annual_pct_tur,4.92419394498296,percent,World Bank WDI API,1969,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1970-01-01,,1349,,inflation_cpi_annual_pct_tur,7.92395208301997,percent,World Bank WDI API,1970,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1971-01-01,,1350,,inflation_cpi_annual_pct_tur,19.0114086837675,percent,World Bank WDI API,1971,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1972-01-01,,1351,,inflation_cpi_annual_pct_tur,15.4164557223962,percent,World Bank WDI API,1972,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1973-01-01,,1352,,inflation_cpi_annual_pct_tur,13.9381652448957,percent,World Bank WDI API,1973,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1974-01-01,,1353,,inflation_cpi_annual_pct_tur,23.8981615766705,percent,World Bank WDI API,1974,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1975-01-01,,1354,,inflation_cpi_annual_pct_tur,21.2273552385835,percent,World Bank WDI API,1975,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1976-01-01,,1355,,inflation_cpi_annual_pct_tur,17.4556893891337,percent,World Bank WDI API,1976,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1977-01-01,,1356,,inflation_cpi_annual_pct_tur,25.9853378650602,percent,World Bank WDI API,1977,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1978-01-01,,1357,,inflation_cpi_annual_pct_tur,61.8970444383435,percent,World Bank WDI API,1978,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1979-01-01,,1358,,inflation_cpi_annual_pct_tur,63.5431082506343,percent,World Bank WDI API,1979,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1980-01-01,,1359,,inflation_cpi_annual_pct_tur,94.2608598807592,percent,World Bank WDI API,1980,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1981-01-01,,1360,,inflation_cpi_annual_pct_tur,37.6147825797716,percent,World Bank WDI API,1981,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1982-01-01,,1361,,inflation_cpi_annual_pct_tur,29.1375145022676,percent,World Bank WDI API,1982,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1983-01-01,,1362,,inflation_cpi_annual_pct_tur,31.3902710198445,percent,World Bank WDI API,1983,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1984-01-01,,1363,,inflation_cpi_annual_pct_tur,48.3923231346863,percent,World Bank WDI API,1984,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1985-01-01,,1364,,inflation_cpi_annual_pct_tur,44.9617301528779,percent,World Bank WDI API,1985,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1986-01-01,,1365,,inflation_cpi_annual_pct_tur,34.6100759738745,percent,World Bank WDI API,1986,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1987-01-01,,1366,,inflation_cpi_annual_pct_tur,38.8558434758409,percent,World Bank WDI API,1987,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1988-01-01,,1367,,inflation_cpi_annual_pct_tur,68.8096433837048,percent,World Bank WDI API,1988,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1989-01-01,,1368,,inflation_cpi_annual_pct_tur,63.2725524930958,percent,World Bank WDI API,1989,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1990-01-01,,1369,,inflation_cpi_annual_pct_tur,60.3038691346447,percent,World Bank WDI API,1990,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1991-01-01,,1370,,inflation_cpi_annual_pct_tur,65.978567991895,percent,World Bank WDI API,1991,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1992-01-01,,1371,,inflation_cpi_annual_pct_tur,70.0761038690374,percent,World Bank WDI API,1992,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1993-01-01,,1372,,inflation_cpi_annual_pct_tur,66.0938429820004,percent,World Bank WDI API,1993,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1994-01-01,,1373,,inflation_cpi_annual_pct_tur,105.214986469202,percent,World Bank WDI API,1994,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1995-01-01,,1374,,inflation_cpi_annual_pct_tur,89.1133172248499,percent,World Bank WDI API,1995,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1996-01-01,,1375,,inflation_cpi_annual_pct_tur,80.4121511388042,percent,World Bank WDI API,1996,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1997-01-01,,1376,,inflation_cpi_annual_pct_tur,85.6693616499779,percent,World Bank WDI API,1997,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1998-01-01,,1377,,inflation_cpi_annual_pct_tur,84.6413434846314,percent,World Bank WDI API,1998,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1999-01-01,,1378,,inflation_cpi_annual_pct_tur,64.8674876350757,percent,World Bank WDI API,1999,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2000-01-01,,1379,,inflation_cpi_annual_pct_tur,54.9153705812683,percent,World Bank WDI API,2000,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2001-01-01,,1380,,inflation_cpi_annual_pct_tur,54.4001887619074,percent,World Bank WDI API,2001,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2002-01-01,,1381,,inflation_cpi_annual_pct_tur,44.964120947985,percent,World Bank WDI API,2002,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2003-01-01,,1382,,inflation_cpi_annual_pct_tur,21.6024384490573,percent,World Bank WDI API,2003,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2004-01-01,,1383,,inflation_cpi_annual_pct_tur,8.59826168115262,percent,World Bank WDI API,2004,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2005-01-01,,1384,,inflation_cpi_annual_pct_tur,8.17916036802008,percent,World Bank WDI API,2005,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2006-01-01,,1385,,inflation_cpi_annual_pct_tur,9.59724212288446,percent,World Bank WDI API,2006,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2007-01-01,,1386,,inflation_cpi_annual_pct_tur,8.75618090972632,percent,World Bank WDI API,2007,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2008-01-01,,1387,,inflation_cpi_annual_pct_tur,10.4441283764885,percent,World Bank WDI API,2008,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2009-01-01,,1388,,inflation_cpi_annual_pct_tur,6.25097663090626,percent,World Bank WDI API,2009,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2010-01-01,,1389,,inflation_cpi_annual_pct_tur,8.56644420552976,percent,World Bank WDI API,2010,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2011-01-01,,1390,,inflation_cpi_annual_pct_tur,6.471879671151,percent,World Bank WDI API,2011,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2012-01-01,,1391,,inflation_cpi_annual_pct_tur,8.89156996512163,percent,World Bank WDI API,2012,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2013-01-01,,1392,,inflation_cpi_annual_pct_tur,7.49309030547693,percent,World Bank WDI API,2013,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2014-01-01,,1393,,inflation_cpi_annual_pct_tur,8.85457271364316,percent,World Bank WDI API,2014,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2015-01-01,,1394,,inflation_cpi_annual_pct_tur,7.67085364845885,percent,World Bank WDI API,2015,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2016-01-01,,1395,,inflation_cpi_annual_pct_tur,7.7751341532833,percent,World Bank WDI API,2016,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2017-01-01,,1396,,inflation_cpi_annual_pct_tur,11.1443110840764,percent,World Bank WDI API,2017,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2018-01-01,,1397,,inflation_cpi_annual_pct_tur,16.3324638988929,percent,World Bank WDI API,2018,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2019-01-01,,1398,,inflation_cpi_annual_pct_tur,15.1768215720022,percent,World Bank WDI API,2019,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2020-01-01,,1399,,inflation_cpi_annual_pct_tur,12.2789574462574,percent,World Bank WDI API,2020,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2021-01-01,,1400,,inflation_cpi_annual_pct_tur,19.5964926913324,percent,World Bank WDI API,2021,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2022-01-01,,1401,,inflation_cpi_annual_pct_tur,72.3088359891207,percent,World Bank WDI API,2022,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2023-01-01,,1402,,inflation_cpi_annual_pct_tur,53.8594087593315,percent,World Bank WDI API,2023,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2024-01-01,,1403,,inflation_cpi_annual_pct_tur,58.5064507300342,percent,World Bank WDI API,2024,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
2025-01-01,,1404,,inflation_cpi_annual_pct_tur,34.8811629820306,percent,World Bank WDI API,2025,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",TUR
1960-01-01,,1339,,investment_pct_gdp_egy,15.4355543418897,percent of GDP,World Bank WDI API,1960,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1961-01-01,,1340,,investment_pct_gdp_egy,16.0682340914899,percent of GDP,World Bank WDI API,1961,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1962-01-01,,1341,,investment_pct_gdp_egy,17.8643631685352,percent of GDP,World Bank WDI API,1962,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1963-01-01,,1342,,investment_pct_gdp_egy,18.4674539961549,percent of GDP,World Bank WDI API,1963,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1964-01-01,,1343,,investment_pct_gdp_egy,19.4041514041514,percent of GDP,World Bank WDI API,1964,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1965-01-01,,1344,,investment_pct_gdp_egy,16.8836901346281,percent of GDP,World Bank WDI API,1965,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1966-01-01,,1345,,investment_pct_gdp_egy,16.3947163947164,percent of GDP,World Bank WDI API,1966,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1967-01-01,,1346,,investment_pct_gdp_egy,14.0681710588607,percent of GDP,World Bank WDI API,1967,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1968-01-01,,1347,,investment_pct_gdp_egy,13.0129972430091,percent of GDP,World Bank WDI API,1968,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1969-01-01,,1348,,investment_pct_gdp_egy,10.7474207674608,percent of GDP,World Bank WDI API,1969,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1970-01-01,,1349,,investment_pct_gdp_egy,14.6020739630185,percent of GDP,World Bank WDI API,1970,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1971-01-01,,1350,,investment_pct_gdp_egy,12.8654797523477,percent of GDP,World Bank WDI API,1971,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1972-01-01,,1351,,investment_pct_gdp_egy,11.2535097717606,percent of GDP,World Bank WDI API,1972,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1973-01-01,,1352,,investment_pct_gdp_egy,13.1973980485364,percent of GDP,World Bank WDI API,1973,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1974-01-01,,1353,,investment_pct_gdp_egy,18.8883135595128,percent of GDP,World Bank WDI API,1974,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1975-01-01,,1354,,investment_pct_gdp_egy,25.9450495609241,percent of GDP,World Bank WDI API,1975,NE.GDI.TOTL.ZS,Gross capital formation,EGY
1976-01-01,,1355,,investment_pct_gdp_egy,21.6284342093488,percent of GDP,World Bank WDI API,1976,NE.GDI.TOTL.ZS,Gross capital formation,EGY
