date_gregorian,date_jalali,year_jalali,month_jalali,series_id,value,unit,source,month_end
2013-12-22,1392-10-01,1392,10,gold_18k,892666.6666666666,IRR per gram,tgju.org API (Jalali-month mean),878000.0
2014-01-21,1392-11-01,1392,11,gold_18k,909727.5,IRR per gram,tgju.org API (Jalali-month mean),951110.0
2014-02-20,1392-12-01,1392,12,gold_18k,984875.0,IRR per gram,tgju.org API (Jalali-month mean),976500.0
2014-03-21,1393-01-01,1393,1,gold_18k,985998.0,IRR per gram,tgju.org API (Jalali-month mean),1007700.0
2014-04-21,1393-02-01,1393,2,gold_18k,1021893.6,IRR per gram,tgju.org API (Jalali-month mean),1009740.0
2014-05-22,1393-03-01,1393,3,gold_18k,978603.7647058824,IRR per gram,tgju.org API (Jalali-month mean),993810.0
2014-06-22,1393-04-01,1393,4,gold_18k,977634.8695652174,IRR per gram,tgju.org API (Jalali-month mean),971420.0
2014-07-23,1393-05-01,1393,5,gold_18k,971780.894736842,IRR per gram,tgju.org API (Jalali-month mean),958797.0
2014-08-23,1393-06-01,1393,6,gold_18k,959957.5454545454,IRR per gram,tgju.org API (Jalali-month mean),946750.0
2014-09-23,1393-07-01,1393,7,gold_18k,958329.2105263158,IRR per gram,tgju.org API (Jalali-month mean),956716.0
2014-10-23,1393-08-01,1393,8,gold_18k,934629.5,IRR per gram,tgju.org API (Jalali-month mean),936370.0
2014-11-22,1393-09-01,1393,9,gold_18k,983942.3333333334,IRR per gram,tgju.org API (Jalali-month mean),1010170.0
2014-12-22,1393-10-01,1393,10,gold_18k,1020267.1,IRR per gram,tgju.org API (Jalali-month mean),1066680.0
2015-01-21,1393-11-01,1393,11,gold_18k,1027029.55,IRR per gram,tgju.org API (Jalali-month mean),990564.0
2015-02-20,1393-12-01,1393,12,gold_18k,976595.55,IRR per gram,tgju.org API (Jalali-month mean),972280.0
2015-03-21,1394-01-01,1394,1,gold_18k,980175.7058823528,IRR per gram,tgju.org API (Jalali-month mean),983650.0
2015-04-21,1394-02-01,1394,2,gold_18k,966263.85,IRR per gram,tgju.org API (Jalali-month mean),955524.0
2015-05-22,1394-03-01,1394,3,gold_18k,938053.3,IRR per gram,tgju.org API (Jalali-month mean),920690.0
2015-06-22,1394-04-01,1394,4,gold_18k,905454.0476190476,IRR per gram,tgju.org API (Jalali-month mean),889643.0
2015-07-23,1394-05-01,1394,5,gold_18k,905657.4210526316,IRR per gram,tgju.org API (Jalali-month mean),958050.0
2015-08-23,1394-06-01,1394,6,gold_18k,937700.5652173914,IRR per gram,tgju.org API (Jalali-month mean),932450.0
2015-09-23,1394-07-01,1394,7,gold_18k,953289.2857142856,IRR per gram,tgju.org API (Jalali-month mean),958597.0
2015-10-23,1394-08-01,1394,8,gold_18k,939234.761904762,IRR per gram,tgju.org API (Jalali-month mean),922300.0
2015-11-22,1394-09-01,1394,9,gold_18k,932662.6315789474,IRR per gram,tgju.org API (Jalali-month mean),943300.0
2015-12-22,1394-10-01,1394,10,gold_18k,955135.7142857144,IRR per gram,tgju.org API (Jalali-month mean),949010.0
2016-01-21,1394-11-01,1394,11,gold_18k,981712.5,IRR per gram,tgju.org API (Jalali-month mean),1001900.0
2016-02-20,1394-12-01,1394,12,gold_18k,1023704.2105263158,IRR per gram,tgju.org API (Jalali-month mean),1034820.0
2016-03-20,1395-01-01,1395,1,gold_18k,1046023.95,IRR per gram,tgju.org API (Jalali-month mean),1048700.0
2016-04-20,1395-02-01,1395,2,gold_18k,1052069.0909090908,IRR per gram,tgju.org API (Jalali-month mean),1030260.0
2016-05-21,1395-03-01,1395,3,gold_18k,1032617.8095238096,IRR per gram,tgju.org API (Jalali-month mean),1046150.0
2016-06-21,1395-04-01,1395,4,gold_18k,1108734.25,IRR per gram,tgju.org API (Jalali-month mean),1106876.0
2016-07-22,1395-05-01,1395,5,gold_18k,1131583.142857143,IRR per gram,tgju.org API (Jalali-month mean),1131490.0
2016-08-22,1395-06-01,1395,6,gold_18k,1134908.857142857,IRR per gram,tgju.org API (Jalali-month mean),1139923.0
2016-09-22,1395-07-01,1395,7,gold_18k,1114307.105263158,IRR per gram,tgju.org API (Jalali-month mean),1100745.0
2016-10-22,1395-08-01,1395,8,gold_18k,1116928.0,IRR per gram,tgju.org API (Jalali-month mean),1099910.0
2016-11-21,1395-09-01,1395,9,gold_18k,1122928.75,IRR per gram,tgju.org API (Jalali-month mean),1127570.0
2016-12-21,1395-10-01,1395,10,gold_18k,1144613.3333333333,IRR per gram,tgju.org API (Jalali-month mean),1145176.0
2017-01-20,1395-11-01,1395,11,gold_18k,1146632.0,IRR per gram,tgju.org API (Jalali-month mean),1148330.0
2017-02-19,1395-12-01,1395,12,gold_18k,1144452.3,IRR per gram,tgju.org API (Jalali-month mean),1153640.0
2017-03-21,1396-01-01,1396,1,gold_18k,1172803.705882353,IRR per gram,tgju.org API (Jalali-month mean),1179830.0
2017-04-21,1396-02-01,1396,2,gold_18k,1153952.3333333333,IRR per gram,tgju.org API (Jalali-month mean),1151790.0
2017-05-22,1396-03-01,1396,3,gold_18k,1143672.4761904762,IRR per gram,tgju.org API (Jalali-month mean),1146778.0
2017-06-22,1396-04-01,1396,4,gold_18k,1143422.3157894737,IRR per gram,tgju.org API (Jalali-month mean),1146480.0
2017-07-23,1396-05-01,1396,5,gold_18k,1176617.652173913,IRR per gram,tgju.org API (Jalali-month mean),1191500.0
2017-08-23,1396-06-01,1396,6,gold_18k,1234967.9,IRR per gram,tgju.org API (Jalali-month mean),1200472.0
2017-09-23,1396-07-01,1396,7,gold_18k,1228626.5,IRR per gram,tgju.org API (Jalali-month mean),1226350.0
2017-10-23,1396-08-01,1396,8,gold_18k,1248655.761904762,IRR per gram,tgju.org API (Jalali-month mean),1269060.0
2017-11-22,1396-09-01,1396,9,gold_18k,1288842.7,IRR per gram,tgju.org API (Jalali-month mean),1291153.0
2017-12-22,1396-10-01,1396,10,gold_18k,1369597.3333333333,IRR per gram,tgju.org API (Jalali-month mean),1441750.0
2018-01-21,1396-11-01,1396,11,gold_18k,1465246.35,IRR per gram,tgju.org API (Jalali-month mean),1432348.0
2018-02-20,1396-12-01,1396,12,gold_18k,1497020.4347826086,IRR per gram,tgju.org API (Jalali-month mean),1533410.0
2018-03-21,1397-01-01,1397,1,gold_18k,1642654.2105263155,IRR per gram,tgju.org API (Jalali-month mean),1698710.0
2018-04-21,1397-02-01,1397,2,gold_18k,1839726.923076923,IRR per gram,tgju.org API (Jalali-month mean),1872300.0
2018-05-22,1397-03-01,1397,3,gold_18k,2032021.7391304348,IRR per gram,tgju.org API (Jalali-month mean),2240300.0
2018-06-22,1397-04-01,1397,4,gold_18k,2403148.0,IRR per gram,tgju.org API (Jalali-month mean),2754500.0
2018-07-23,1397-05-01,1397,5,gold_18k,2916175.0,IRR per gram,tgju.org API (Jalali-month mean),2956200.0
2018-08-23,1397-06-01,1397,6,gold_18k,3547656.086956522,IRR per gram,tgju.org API (Jalali-month mean),4196000.0
2018-09-23,1397-07-01,1397,7,gold_18k,4270247.5,IRR per gram,tgju.org API (Jalali-month mean),4051080.0
2018-10-23,1397-08-01,1397,8,gold_18k,3947346.909090909,IRR per gram,tgju.org API (Jalali-month mean),3684690.0
2018-11-22,1397-09-01,1397,9,gold_18k,3276547.777777778,IRR per gram,tgju.org API (Jalali-month mean),3030820.0
2018-12-22,1397-10-01,1397,10,gold_18k,3421997.3181818184,IRR per gram,tgju.org API (Jalali-month mean),3696200.0
2019-01-21,1397-11-01,1397,11,gold_18k,3812404.5,IRR per gram,tgju.org API (Jalali-month mean),4389900.0
2019-02-20,1397-12-01,1397,12,gold_18k,4194564.736842105,IRR per gram,tgju.org API (Jalali-month mean),4288300.0
2019-03-21,1398-01-01,1398,1,gold_18k,4359956.25,IRR per gram,tgju.org API (Jalali-month mean),4376100.0
2019-04-21,1398-02-01,1398,2,gold_18k,4493527.2727272725,IRR per gram,tgju.org API (Jalali-month mean),4403000.0
2019-05-22,1398-03-01,1398,3,gold_18k,4217087.5,IRR per gram,tgju.org API (Jalali-month mean),4348500.0
2019-06-22,1398-04-01,1398,4,gold_18k,4229195.454545454,IRR per gram,tgju.org API (Jalali-month mean),4172000.0
2019-07-23,1398-05-01,1398,5,gold_18k,4116788.888888889,IRR per gram,tgju.org API (Jalali-month mean),4168600.0
2019-08-23,1398-06-01,1398,6,gold_18k,4095184.210526316,IRR per gram,tgju.org API (Jalali-month mean),4077000.0
2019-09-23,1398-07-01,1398,7,gold_18k,4062057.142857143,IRR per gram,tgju.org API (Jalali-month mean),3959000.0
2019-10-23,1398-08-01,1398,8,gold_18k,4105766.6666666665,IRR per gram,tgju.org API (Jalali-month mean),4230100.0
2019-11-22,1398-09-01,1398,9,gold_18k,4485923.80952381,IRR per gram,tgju.org API (Jalali-month mean),4613000.0
2019-12-22,1398-10-01,1398,10,gold_18k,4856418.181818182,IRR per gram,tgju.org API (Jalali-month mean),4934000.0
2020-01-21,1398-11-01,1398,11,gold_18k,5172160.869565218,IRR per gram,tgju.org API (Jalali-month mean),5485000.0
2020-02-20,1398-12-01,1398,12,gold_18k,6020086.956521739,IRR per gram,tgju.org API (Jalali-month mean),6026000.0
2020-03-20,1399-01-01,1399,1,gold_18k,6333950.0,IRR per gram,tgju.org API (Jalali-month mean),6116000.0
2020-04-20,1399-02-01,1399,2,gold_18k,6678740.740740741,IRR per gram,tgju.org API (Jalali-month mean),7367000.0
2020-05-21,1399-03-01,1399,3,gold_18k,7350220.0,IRR per gram,tgju.org API (Jalali-month mean),8027000.0
2020-06-21,1399-04-01,1399,4,gold_18k,9294761.538461538,IRR per gram,tgju.org API (Jalali-month mean),9664000.0
2020-07-22,1399-05-01,1399,5,gold_18k,10533240.0,IRR per gram,tgju.org API (Jalali-month mean),10521000.0
2020-08-22,1399-06-01,1399,6,gold_18k,11399240.0,IRR per gram,tgju.org API (Jalali-month mean),12356000.0
2020-09-22,1399-07-01,1399,7,gold_18k,13470221.739130436,IRR per gram,tgju.org API (Jalali-month mean),13568000.0
2020-10-22,1399-08-01,1399,8,gold_18k,12211427.272727272,IRR per gram,tgju.org API (Jalali-month mean),11130000.0
2020-11-21,1399-09-01,1399,9,gold_18k,11130396.0,IRR per gram,tgju.org API (Jalali-month mean),11412000.0
2020-12-21,1399-10-01,1399,10,gold_18k,11166275.0,IRR per gram,tgju.org API (Jalali-month mean),9923000.0
2021-01-20,1399-11-01,1399,11,gold_18k,10997360.0,IRR per gram,tgju.org API (Jalali-month mean),11409000.0
2021-02-19,1399-12-01,1399,12,gold_18k,10622318.181818182,IRR per gram,tgju.org API (Jalali-month mean),10855000.0
2021-03-21,1400-01-01,1400,1,gold_18k,10546195.23809524,IRR per gram,tgju.org API (Jalali-month mean),10216000.0
2021-04-21,1400-02-01,1400,2,gold_18k,9871930.43478261,IRR per gram,tgju.org API (Jalali-month mean),10193000.0
2021-05-22,1400-03-01,1400,3,gold_18k,10643840.0,IRR per gram,tgju.org API (Jalali-month mean),10440000.0
2021-06-22,1400-04-01,1400,4,gold_18k,10568748.0,IRR per gram,tgju.org API (Jalali-month mean),10537000.0
2021-07-23,1400-05-01,1400,5,gold_18k,11081608.695652174,IRR per gram,tgju.org API (Jalali-month mean),11733000.0
2021-08-23,1400-06-01,1400,6,gold_18k,11615444.444444444,IRR per gram,tgju.org API (Jalali-month mean),11523000.0
2021-09-23,1400-07-01,1400,7,gold_18k,11494090.476190476,IRR per gram,tgju.org API (Jalali-month mean),11490000.0
2021-10-23,1400-08-01,1400,8,gold_18k,12105840.0,IRR per gram,tgju.org API (Jalali-month mean),12520000.0
2021-11-22,1400-09-01,1400,9,gold_18k,12824461.538461538,IRR per gram,tgju.org API (Jalali-month mean),13005000.0
2021-12-22,1400-10-01,1400,10,gold_18k,12488720.0,IRR per gram,tgju.org API (Jalali-month mean),12180000.0
2022-01-21,1400-11-01,1400,11,gold_18k,12051004.545454543,IRR per gram,tgju.org API (Jalali-month mean),11730000.0
2022-02-20,1400-12-01,1400,12,gold_18k,12145578.260869564,IRR per gram,tgju.org API (Jalali-month mean),12331300.0
2022-03-21,1401-01-01,1401,1,gold_18k,12891154.545454543,IRR per gram,tgju.org API (Jalali-month mean),12938400.0
2022-04-21,1401-02-01,1401,2,gold_18k,13283652.38095238,IRR per gram,tgju.org API (Jalali-month mean),13797000.0
2022-05-22,1401-03-01,1401,3,gold_18k,14302562.5,IRR per gram,tgju.org API (Jalali-month mean),14434000.0
2022-06-22,1401-04-01,1401,4,gold_18k,13881000.0,IRR per gram,tgju.org API (Jalali-month mean),13536000.0
2022-07-23,1401-05-01,1401,5,gold_18k,13313400.0,IRR per gram,tgju.org API (Jalali-month mean),12511000.0
2022-08-23,1401-06-01,1401,6,gold_18k,12919730.76923077,IRR per gram,tgju.org API (Jalali-month mean),13323000.0
2022-09-23,1401-07-01,1401,7,gold_18k,13539000.0,IRR per gram,tgju.org API (Jalali-month mean),13420000.0
2022-10-23,1401-08-01,1401,8,gold_18k,14403592.0,IRR per gram,tgju.org API (Jalali-month mean),14997000.0
2022-11-22,1401-09-01,1401,9,gold_18k,16247660.0,IRR per gram,tgju.org API (Jalali-month mean),18001000.0
2022-12-22,1401-10-01,1401,10,gold_18k,18935304.76190476,IRR per gram,tgju.org API (Jalali-month mean),20591900.0
2023-01-21,1401-11-01,1401,11,gold_18k,21227636.842105266,IRR per gram,tgju.org API (Jalali-month mean),23438000.0
2023-02-20,1401-12-01,1401,12,gold_18k,24026073.684210528,IRR per gram,tgju.org API (Jalali-month mean),26323700.0
2023-03-21,1402-01-01,1402,1,gold_18k,25777700.0,IRR per gram,tgju.org API (Jalali-month mean),26021000.0
2023-04-21,1402-02-01,1402,2,gold_18k,26336518.181818184,IRR per gram,tgju.org API (Jalali-month mean),25774000.0
2023-05-22,1402-03-01,1402,3,gold_18k,24068960.0,IRR per gram,tgju.org API (Jalali-month mean),23352000.0
2023-06-22,1402-04-01,1402,4,gold_18k,23468320.0,IRR per gram,tgju.org API (Jalali-month mean),22722000.0
2023-07-23,1402-05-01,1402,5,gold_18k,23330824.0,IRR per gram,tgju.org API (Jalali-month mean),23163000.0
2023-08-23,1402-06-01,1402,6,gold_18k,23371521.739130437,IRR per gram,tgju.org API (Jalali-month mean),23234000.0
2023-09-23,1402-07-01,1402,7,gold_18k,23508743.47826087,IRR per gram,tgju.org API (Jalali-month mean),24061000.0
2023-10-23,1402-08-01,1402,8,gold_18k,24503846.153846152,IRR per gram,tgju.org API (Jalali-month mean),24144000.0
2023-11-22,1402-09-01,1402,9,gold_18k,24643091.666666668,IRR per gram,tgju.org API (Jalali-month mean),24638000.0
2023-12-22,1402-10-01,1402,10,gold_18k,25834615.384615384,IRR per gram,tgju.org API (Jalali-month mean),27221000.0
2024-01-21,1402-11-01,1402,11,gold_18k,27890927.272727277,IRR per gram,tgju.org API (Jalali-month mean),27990000.0
2024-02-20,1402-12-01,1402,12,gold_18k,30453263.63636364,IRR per gram,tgju.org API (Jalali-month mean),32536000.0
2024-03-20,1403-01-01,1403,1,gold_18k,35491950.0,IRR per gram,tgju.org API (Jalali-month mean),36620000.0
2024-04-20,1403-02-01,1403,2,gold_18k,34436692.307692304,IRR per gram,tgju.org API (Jalali-month mean),33552000.0
2024-05-21,1403-03-01,1403,3,gold_18k,33429273.91304348,IRR per gram,tgju.org API (Jalali-month mean),33669000.0
2024-06-21,1403-04-01,1403,4,gold_18k,34228958.333333336,IRR per gram,tgju.org API (Jalali-month mean),33436000.0
2024-07-22,1403-05-01,1403,5,gold_18k,35083923.07692308,IRR per gram,tgju.org API (Jalali-month mean),35828000.0
2024-08-22,1403-06-01,1403,6,gold_18k,36617285.71428572,IRR per gram,tgju.org API (Jalali-month mean),38054000.0
2024-09-22,1403-07-01,1403,7,gold_18k,40849846.15384615,IRR per gram,tgju.org API (Jalali-month mean),44368000.0
2024-10-22,1403-08-01,1403,8,gold_18k,44931423.07692308,IRR per gram,tgju.org API (Jalali-month mean),45197000.0
2024-11-21,1403-09-01,1403,9,gold_18k,47084458.333333336,IRR per gram,tgju.org API (Jalali-month mean),48918000.0
2024-12-21,1403-10-01,1403,10,gold_18k,51953960.0,IRR per gram,tgju.org API (Jalali-month mean),52797000.0
2025-01-20,1403-11-01,1403,11,gold_18k,60049208.333333336,IRR per gram,tgju.org API (Jalali-month mean),67565000.0
2025-02-19,1403-12-01,1403,12,gold_18k,67787043.47826087,IRR per gram,tgju.org API (Jalali-month mean),81094000.0
2025-03-21,1404-01-01,1404,1,gold_18k,74251190.47619048,IRR per gram,tgju.org API (Jalali-month mean),66330000.0
2025-04-21,1404-02-01,1404,2,gold_18k,65595115.38461538,IRR per gram,tgju.org API (Jalali-month mean),65317000.0
2025-05-22,1404-03-01,1404,3,gold_18k,65195687.5,IRR per gram,tgju.org API (Jalali-month mean),67741000.0
2025-06-22,1404-04-01,1404,4,gold_18k,71035095.23809524,IRR per gram,tgju.org API (Jalali-month mean),71344000.0
2025-07-23,1404-05-01,1404,5,gold_18k,74326916.66666667,IRR per gram,tgju.org API (Jalali-month mean),78453000.0
2025-08-23,1404-06-01,1404,6,gold_18k,86694416.66666667,IRR per gram,tgju.org API (Jalali-month mean),93605000.0
2025-09-23,1404-07-01,1404,7,gold_18k,107467653.84615384,IRR per gram,tgju.org API (Jalali-month mean),108639000.0
2025-10-23,1404-08-01,1404,8,gold_18k,107935440.0,IRR per gram,tgju.org API (Jalali-month mean),113494000.0
2025-11-22,1404-09-01,1404,9,gold_18k,125865720.0,IRR per gram,tgju.org API (Jalali-month mean),136470000.0
2025-12-22,1404-10-01,1404,10,gold_18k,153069320.0,IRR per gram,tgju.org API (Jalali-month mean),158569000.0
2026-01-21,1404-11-01,1404,11,gold_18k,185779208.3333333,IRR per gram,tgju.org API (Jalali-month mean),198846000.0
2026-02-20,1404-12-01,1404,12,gold_18k,194782458.4583333,IRR per gram,tgju.org API (Jalali-month mean),176392642.0
2026-03-21,1405-01-01,1405,1,gold_18k,176117040.0,IRR per gram,tgju.org API (Jalali-month mean),170571000.0
2026-04-21,1405-02-01,1405,2,gold_18k,189698148.14814812,IRR per gram,tgju.org API (Jalali-month mean),191502000.0
2026-05-22,1405-03-01,1405,3,gold_18k,175320243.45833334,IRR per gram,tgju.org API (Jalali-month mean),161602000.0
2026-06-22,1405-04-01,1405,4,gold_18k,176641041.66666666,IRR per gram,tgju.org API (Jalali-month mean),190034000.0
2026-07-23,1405-05-01,1405,5,gold_18k,184638500.0,IRR per gram,tgju.org API (Jalali-month mean),185782000.0
2014-04-21,1393-02-01,1393,2,gold_24k,1351009.9090909092,IRR per gram,tgju.org API (Jalali-month mean),1344630.0
2014-05-22,1393-03-01,1393,3,gold_24k,1313535.6842105263,IRR per gram,tgju.org API (Jalali-month mean),1316049.0
2014-06-22,1393-04-01,1393,4,gold_24k,1306854.7692307692,IRR per gram,tgju.org API (Jalali-month mean),1303265.0
2014-07-23,1393-05-01,1393,5,gold_24k,1295460.0869565215,IRR per gram,tgju.org API (Jalali-month mean),1286270.0
2014-08-23,1393-06-01,1393,6,gold_24k,1277284.8076923075,IRR per gram,tgju.org API (Jalali-month mean),1256756.0
2014-09-23,1393-07-01,1393,7,gold_24k,1273303.375,IRR per gram,tgju.org API (Jalali-month mean),1271599.0
2014-10-23,1393-08-01,1393,8,gold_24k,1248965.4347826086,IRR per gram,tgju.org API (Jalali-month mean),1257518.0
2014-11-22,1393-09-01,1393,9,gold_24k,1302914.625,IRR per gram,tgju.org API (Jalali-month mean),1352461.0
2014-12-22,1393-10-01,1393,10,gold_24k,1360783.1666666667,IRR per gram,tgju.org API (Jalali-month mean),1389505.0
2015-01-21,1393-11-01,1393,11,gold_24k,1363900.3333333333,IRR per gram,tgju.org API (Jalali-month mean),1344128.0
2015-02-20,1393-12-01,1393,12,gold_24k,1298210.5833333333,IRR per gram,tgju.org API (Jalali-month mean),1271603.0
2015-03-21,1394-01-01,1394,1,gold_24k,1302676.4090909092,IRR per gram,tgju.org API (Jalali-month mean),1296212.0
2015-04-21,1394-02-01,1394,2,gold_24k,1284346.9583333333,IRR per gram,tgju.org API (Jalali-month mean),1273312.0
2015-05-22,1394-03-01,1394,3,gold_24k,1251241.24,IRR per gram,tgju.org API (Jalali-month mean),1237684.0
2015-06-22,1394-04-01,1394,4,gold_24k,1211901.2083333333,IRR per gram,tgju.org API (Jalali-month mean),1198515.0
2015-07-23,1394-05-01,1394,5,gold_24k,1212007.92,IRR per gram,tgju.org API (Jalali-month mean),1247830.0
2015-08-23,1394-06-01,1394,6,gold_24k,1250106.5925925926,IRR per gram,tgju.org API (Jalali-month mean),1253122.0
2015-09-23,1394-07-01,1394,7,gold_24k,1271244.4166666667,IRR per gram,tgju.org API (Jalali-month mean),1277271.0
2015-10-23,1394-08-01,1394,8,gold_24k,1252483.4090909092,IRR per gram,tgju.org API (Jalali-month mean),1230360.0
2015-11-22,1394-09-01,1394,9,gold_24k,1244160.6666666667,IRR per gram,tgju.org API (Jalali-month mean),1260790.0
2015-12-22,1394-10-01,1394,10,gold_24k,1274752.45,IRR per gram,tgju.org API (Jalali-month mean),1263816.0
2016-01-21,1394-11-01,1394,11,gold_24k,1310058.65,IRR per gram,tgju.org API (Jalali-month mean),1331554.0
2016-02-20,1394-12-01,1394,12,gold_24k,1365091.1578947369,IRR per gram,tgju.org API (Jalali-month mean),1379649.0
2016-03-20,1395-01-01,1395,1,gold_24k,1395302.4,IRR per gram,tgju.org API (Jalali-month mean),1396689.0
2016-04-20,1395-02-01,1395,2,gold_24k,1401885.1,IRR per gram,tgju.org API (Jalali-month mean),1372400.0
2016-05-21,1395-03-01,1395,3,gold_24k,1378082.6315789474,IRR per gram,tgju.org API (Jalali-month mean),1394220.0
2016-06-21,1395-04-01,1395,4,gold_24k,1479918.391304348,IRR per gram,tgju.org API (Jalali-month mean),1476922.0
2016-07-22,1395-05-01,1395,5,gold_24k,1504843.9615384615,IRR per gram,tgju.org API (Jalali-month mean),1509539.0
2016-08-22,1395-06-01,1395,6,gold_24k,1512628.6,IRR per gram,tgju.org API (Jalali-month mean),1514260.0
2016-09-22,1395-07-01,1395,7,gold_24k,1485374.7826086956,IRR per gram,tgju.org API (Jalali-month mean),1469991.0
2016-10-22,1395-08-01,1395,8,gold_24k,1493194.9,IRR per gram,tgju.org API (Jalali-month mean),1467895.0
2016-11-21,1395-09-01,1395,9,gold_24k,1496860.7368421052,IRR per gram,tgju.org API (Jalali-month mean),1508590.0
2016-12-21,1395-10-01,1395,10,gold_24k,1526587.857142857,IRR per gram,tgju.org API (Jalali-month mean),1528986.0
2017-01-20,1395-11-01,1395,11,gold_24k,1529567.0952380951,IRR per gram,tgju.org API (Jalali-month mean),1531950.0
2017-02-19,1395-12-01,1395,12,gold_24k,1526046.55,IRR per gram,tgju.org API (Jalali-month mean),1537180.0
2017-03-21,1396-01-01,1396,1,gold_24k,1564233.294117647,IRR per gram,tgju.org API (Jalali-month mean),1574250.0
2017-04-21,1396-02-01,1396,2,gold_24k,1538079.7,IRR per gram,tgju.org API (Jalali-month mean),1535030.0
2017-05-22,1396-03-01,1396,3,gold_24k,1526057.1904761903,IRR per gram,tgju.org API (Jalali-month mean),1528641.0
2017-06-22,1396-04-01,1396,4,gold_24k,1526382.9411764706,IRR per gram,tgju.org API (Jalali-month mean),1531650.0
2017-07-23,1396-05-01,1396,5,gold_24k,1569821.3043478262,IRR per gram,tgju.org API (Jalali-month mean),1587290.0
2017-08-23,1396-06-01,1396,6,gold_24k,1648412.45,IRR per gram,tgju.org API (Jalali-month mean),1603470.0
2017-09-23,1396-07-01,1396,7,gold_24k,1638317.5,IRR per gram,tgju.org API (Jalali-month mean),1635120.0
2017-10-23,1396-08-01,1396,8,gold_24k,1665398.9523809524,IRR per gram,tgju.org API (Jalali-month mean),1692070.0
2017-11-22,1396-09-01,1396,9,gold_24k,1718699.0,IRR per gram,tgju.org API (Jalali-month mean),1718538.0
2017-12-22,1396-10-01,1396,10,gold_24k,1827072.857142857,IRR per gram,tgju.org API (Jalali-month mean),1922320.0
2018-01-21,1396-11-01,1396,11,gold_24k,1954176.15,IRR per gram,tgju.org API (Jalali-month mean),1906011.0
2018-02-20,1396-12-01,1396,12,gold_24k,1996007.391304348,IRR per gram,tgju.org API (Jalali-month mean),2044520.0
2018-03-21,1397-01-01,1397,1,gold_24k,2190157.8947368423,IRR per gram,tgju.org API (Jalali-month mean),2264920.0
2018-04-21,1397-02-01,1397,2,gold_24k,2452936.5384615385,IRR per gram,tgju.org API (Jalali-month mean),2496400.0
2018-05-22,1397-03-01,1397,3,gold_24k,2709334.782608696,IRR per gram,tgju.org API (Jalali-month mean),2987100.0
2018-06-22,1397-04-01,1397,4,gold_24k,3204152.0,IRR per gram,tgju.org API (Jalali-month mean),3672600.0
2018-07-23,1397-05-01,1397,5,gold_24k,3888607.692307693,IRR per gram,tgju.org API (Jalali-month mean),3941600.0
2018-08-23,1397-06-01,1397,6,gold_24k,4730111.739130435,IRR per gram,tgju.org API (Jalali-month mean),5594600.0
2018-09-23,1397-07-01,1397,7,gold_24k,5692210.208333333,IRR per gram,tgju.org API (Jalali-month mean),5400110.0
2018-10-23,1397-08-01,1397,8,gold_24k,5258866.045454546,IRR per gram,tgju.org API (Jalali-month mean),4896710.0
2018-11-22,1397-09-01,1397,9,gold_24k,4378079.444444444,IRR per gram,tgju.org API (Jalali-month mean),4043940.0
2018-12-22,1397-10-01,1397,10,gold_24k,4560599.045454546,IRR per gram,tgju.org API (Jalali-month mean),4928200.0
2019-01-21,1397-11-01,1397,11,gold_24k,5073194.5,IRR per gram,tgju.org API (Jalali-month mean),5853200.0
2019-02-20,1397-12-01,1397,12,gold_24k,5593874.736842105,IRR per gram,tgju.org API (Jalali-month mean),5720190.0
2019-03-21,1398-01-01,1398,1,gold_24k,5811443.75,IRR per gram,tgju.org API (Jalali-month mean),5760400.0
2019-04-21,1398-02-01,1398,2,gold_24k,5992654.545454546,IRR per gram,tgju.org API (Jalali-month mean),5870000.0
2019-05-22,1398-03-01,1398,3,gold_24k,5615150.0,IRR per gram,tgju.org API (Jalali-month mean),5799100.0
2019-06-22,1398-04-01,1398,4,gold_24k,5637377.2727272725,IRR per gram,tgju.org API (Jalali-month mean),5562000.0
2019-07-23,1398-05-01,1398,5,gold_24k,5481438.888888889,IRR per gram,tgju.org API (Jalali-month mean),5552700.0
2019-08-23,1398-06-01,1398,6,gold_24k,5460868.421052632,IRR per gram,tgju.org API (Jalali-month mean),5436000.0
2019-09-23,1398-07-01,1398,7,gold_24k,5418061.904761905,IRR per gram,tgju.org API (Jalali-month mean),5279000.0
2019-10-23,1398-08-01,1398,8,gold_24k,5479677.777777778,IRR per gram,tgju.org API (Jalali-month mean),5629800.0
2019-11-22,1398-09-01,1398,9,gold_24k,5977038.095238095,IRR per gram,tgju.org API (Jalali-month mean),6150000.0
2019-12-22,1398-10-01,1398,10,gold_24k,6478077.2727272725,IRR per gram,tgju.org API (Jalali-month mean),6578000.0
2020-01-21,1398-11-01,1398,11,gold_24k,6897343.478260869,IRR per gram,tgju.org API (Jalali-month mean),7314000.0
2020-02-20,1398-12-01,1398,12,gold_24k,8026565.217391305,IRR per gram,tgju.org API (Jalali-month mean),8034000.0
2020-03-20,1399-01-01,1399,1,gold_24k,8444950.0,IRR per gram,tgju.org API (Jalali-month mean),8154000.0
2020-04-20,1399-02-01,1399,2,gold_24k,8904925.925925925,IRR per gram,tgju.org API (Jalali-month mean),9822000.0
2020-05-21,1399-03-01,1399,3,gold_24k,9796550.0,IRR per gram,tgju.org API (Jalali-month mean),10703000.0
2020-06-21,1399-04-01,1399,4,gold_24k,12388842.307692308,IRR per gram,tgju.org API (Jalali-month mean),12885000.0
