date_gregorian,date_jalali,year_jalali,month_jalali,series_id,value,unit,source,gregorian_stamp
2014-03-21,1393-01-01,1393,1,cpi_energy_wb,30.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201404
2014-04-21,1393-02-01,1393,2,cpi_energy_wb,31.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201405
2014-05-22,1393-03-01,1393,3,cpi_energy_wb,31.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201406
2014-06-22,1393-04-01,1393,4,cpi_energy_wb,32.2,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201407
2014-07-23,1393-05-01,1393,5,cpi_energy_wb,32.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201408
2014-08-23,1393-06-01,1393,6,cpi_energy_wb,33.2,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201409
2014-09-23,1393-07-01,1393,7,cpi_energy_wb,34.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201410
2014-10-23,1393-08-01,1393,8,cpi_energy_wb,34.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201411
2014-11-22,1393-09-01,1393,9,cpi_energy_wb,34.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201412
2014-12-22,1393-10-01,1393,10,cpi_energy_wb,35.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201501
2015-01-21,1393-11-01,1393,11,cpi_energy_wb,35.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201502
2015-02-20,1393-12-01,1393,12,cpi_energy_wb,35.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201503
2015-03-21,1394-01-01,1394,1,cpi_energy_wb,35.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201504
2015-04-21,1394-02-01,1394,2,cpi_energy_wb,35.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201505
2015-05-22,1394-03-01,1394,3,cpi_energy_wb,36.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201506
2015-06-22,1394-04-01,1394,4,cpi_energy_wb,37.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201507
2015-07-23,1394-05-01,1394,5,cpi_energy_wb,37.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201508
2015-08-23,1394-06-01,1394,6,cpi_energy_wb,38.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201509
2015-09-23,1394-07-01,1394,7,cpi_energy_wb,39.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201510
2015-10-23,1394-08-01,1394,8,cpi_energy_wb,39.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201511
2015-11-22,1394-09-01,1394,9,cpi_energy_wb,40.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201512
2015-12-22,1394-10-01,1394,10,cpi_energy_wb,39.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201601
2016-01-21,1394-11-01,1394,11,cpi_energy_wb,39.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201602
2016-02-20,1394-12-01,1394,12,cpi_energy_wb,39.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201603
2016-03-20,1395-01-01,1395,1,cpi_energy_wb,39.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201604
2016-04-20,1395-02-01,1395,2,cpi_energy_wb,39.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201605
2016-05-21,1395-03-01,1395,3,cpi_energy_wb,39.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201606
2016-06-21,1395-04-01,1395,4,cpi_energy_wb,40.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201607
2016-07-22,1395-05-01,1395,5,cpi_energy_wb,40.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201608
2016-08-22,1395-06-01,1395,6,cpi_energy_wb,40.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201609
2016-09-22,1395-07-01,1395,7,cpi_energy_wb,40.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201610
2016-10-22,1395-08-01,1395,8,cpi_energy_wb,41.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201611
2016-11-21,1395-09-01,1395,9,cpi_energy_wb,41.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201612
2016-12-21,1395-10-01,1395,10,cpi_energy_wb,41.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201701
2017-01-20,1395-11-01,1395,11,cpi_energy_wb,41.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201702
2017-02-19,1395-12-01,1395,12,cpi_energy_wb,41.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201703
2017-03-21,1396-01-01,1396,1,cpi_energy_wb,41.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201704
2017-04-21,1396-02-01,1396,2,cpi_energy_wb,41.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201705
2017-05-22,1396-03-01,1396,3,cpi_energy_wb,42.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201706
2017-06-22,1396-04-01,1396,4,cpi_energy_wb,42.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201707
2017-07-23,1396-05-01,1396,5,cpi_energy_wb,43.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201708
2017-08-23,1396-06-01,1396,6,cpi_energy_wb,43.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201709
2017-09-23,1396-07-01,1396,7,cpi_energy_wb,44.2,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201710
2017-10-23,1396-08-01,1396,8,cpi_energy_wb,44.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201711
2017-11-22,1396-09-01,1396,9,cpi_energy_wb,44.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201712
2017-12-22,1396-10-01,1396,10,cpi_energy_wb,44.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201801
2018-01-21,1396-11-01,1396,11,cpi_energy_wb,44.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201802
2018-02-20,1396-12-01,1396,12,cpi_energy_wb,44.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201803
2018-03-21,1397-01-01,1397,1,cpi_energy_wb,44.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201804
2018-04-21,1397-02-01,1397,2,cpi_energy_wb,45.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201805
2018-05-22,1397-03-01,1397,3,cpi_energy_wb,45.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201806
2018-06-22,1397-04-01,1397,4,cpi_energy_wb,48.2,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201807
2018-07-23,1397-05-01,1397,5,cpi_energy_wb,49.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201808
2018-08-23,1397-06-01,1397,6,cpi_energy_wb,50.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201809
2018-09-23,1397-07-01,1397,7,cpi_energy_wb,53.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201810
2018-10-23,1397-08-01,1397,8,cpi_energy_wb,53.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201811
2018-11-22,1397-09-01,1397,9,cpi_energy_wb,54.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201812
2018-12-22,1397-10-01,1397,10,cpi_energy_wb,54.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201901
2019-01-21,1397-11-01,1397,11,cpi_energy_wb,55.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201902
2019-02-20,1397-12-01,1397,12,cpi_energy_wb,55.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201903
2019-03-21,1398-01-01,1398,1,cpi_energy_wb,56.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201904
2019-04-21,1398-02-01,1398,2,cpi_energy_wb,56.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201905
2019-05-22,1398-03-01,1398,3,cpi_energy_wb,57.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201906
2019-06-22,1398-04-01,1398,4,cpi_energy_wb,60.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201907
2019-07-23,1398-05-01,1398,5,cpi_energy_wb,61.2,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201908
2019-08-23,1398-06-01,1398,6,cpi_energy_wb,62.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201909
2019-09-23,1398-07-01,1398,7,cpi_energy_wb,65.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201910
2019-10-23,1398-08-01,1398,8,cpi_energy_wb,66.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201911
2019-11-22,1398-09-01,1398,9,cpi_energy_wb,66.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",201912
2019-12-22,1398-10-01,1398,10,cpi_energy_wb,67.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202001
2020-01-21,1398-11-01,1398,11,cpi_energy_wb,67.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202002
2020-02-20,1398-12-01,1398,12,cpi_energy_wb,67.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202003
2020-03-20,1399-01-01,1399,1,cpi_energy_wb,67.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202004
2020-04-20,1399-02-01,1399,2,cpi_energy_wb,69.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202005
2020-05-21,1399-03-01,1399,3,cpi_energy_wb,70.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202006
2020-06-21,1399-04-01,1399,4,cpi_energy_wb,74.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202007
2020-07-22,1399-05-01,1399,5,cpi_energy_wb,77.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202008
2020-08-22,1399-06-01,1399,6,cpi_energy_wb,79.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202009
2020-09-22,1399-07-01,1399,7,cpi_energy_wb,82.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202010
2020-10-22,1399-08-01,1399,8,cpi_energy_wb,83.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202011
2020-11-21,1399-09-01,1399,9,cpi_energy_wb,83.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202012
2020-12-21,1399-10-01,1399,10,cpi_energy_wb,85.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202101
2021-01-20,1399-11-01,1399,11,cpi_energy_wb,85.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202102
2021-02-19,1399-12-01,1399,12,cpi_energy_wb,86.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202103
2021-03-21,1400-01-01,1400,1,cpi_energy_wb,88.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202104
2021-04-21,1400-02-01,1400,2,cpi_energy_wb,89.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202105
2021-05-22,1400-03-01,1400,3,cpi_energy_wb,90.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202106
2021-06-22,1400-04-01,1400,4,cpi_energy_wb,93.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202107
2021-07-23,1400-05-01,1400,5,cpi_energy_wb,95.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202108
2021-08-23,1400-06-01,1400,6,cpi_energy_wb,99.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202109
2021-09-23,1400-07-01,1400,7,cpi_energy_wb,103.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202110
2021-10-23,1400-08-01,1400,8,cpi_energy_wb,104.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202111
2021-11-22,1400-09-01,1400,9,cpi_energy_wb,105.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202112
2021-12-22,1400-10-01,1400,10,cpi_energy_wb,109.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202201
2022-01-21,1400-11-01,1400,11,cpi_energy_wb,110.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202202
2022-02-20,1400-12-01,1400,12,cpi_energy_wb,110.7,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202203
2022-03-21,1401-01-01,1401,1,cpi_energy_wb,112.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202204
2022-04-21,1401-02-01,1401,2,cpi_energy_wb,115.2,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202205
2022-05-22,1401-03-01,1401,3,cpi_energy_wb,118.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202206
2022-06-22,1401-04-01,1401,4,cpi_energy_wb,121.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202207
2022-07-23,1401-05-01,1401,5,cpi_energy_wb,125.2,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202208
2022-08-23,1401-06-01,1401,6,cpi_energy_wb,129.2,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202209
2022-09-23,1401-07-01,1401,7,cpi_energy_wb,134.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202210
2022-10-23,1401-08-01,1401,8,cpi_energy_wb,138.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202211
2022-11-22,1401-09-01,1401,9,cpi_energy_wb,142.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202212
2022-12-22,1401-10-01,1401,10,cpi_energy_wb,146.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202301
2023-01-21,1401-11-01,1401,11,cpi_energy_wb,150.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202302
2023-02-20,1401-12-01,1401,12,cpi_energy_wb,153.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202303
2023-03-21,1402-01-01,1402,1,cpi_energy_wb,156.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202304
2023-04-21,1402-02-01,1402,2,cpi_energy_wb,159.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202305
2023-05-22,1402-03-01,1402,3,cpi_energy_wb,163.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202306
2023-06-22,1402-04-01,1402,4,cpi_energy_wb,167.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202307
2023-07-23,1402-05-01,1402,5,cpi_energy_wb,172.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202308
2023-08-23,1402-06-01,1402,6,cpi_energy_wb,178.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202309
2023-09-23,1402-07-01,1402,7,cpi_energy_wb,186.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202310
2023-10-23,1402-08-01,1402,8,cpi_energy_wb,193.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202311
2023-11-22,1402-09-01,1402,9,cpi_energy_wb,199.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202312
2023-12-22,1402-10-01,1402,10,cpi_energy_wb,205.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202401
2024-01-21,1402-11-01,1402,11,cpi_energy_wb,211.5,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202402
2024-02-20,1402-12-01,1402,12,cpi_energy_wb,216.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202403
2024-03-20,1403-01-01,1403,1,cpi_energy_wb,220.6,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202404
2024-04-20,1403-02-01,1403,2,cpi_energy_wb,225.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202405
2024-05-21,1403-03-01,1403,3,cpi_energy_wb,230.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202406
2024-06-21,1403-04-01,1403,4,cpi_energy_wb,237.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202407
2024-07-22,1403-05-01,1403,5,cpi_energy_wb,245.3,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202408
2024-08-22,1403-06-01,1403,6,cpi_energy_wb,252.4,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202409
2024-09-22,1403-07-01,1403,7,cpi_energy_wb,261.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202410
2024-10-22,1403-08-01,1403,8,cpi_energy_wb,269.0,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202411
2024-11-21,1403-09-01,1403,9,cpi_energy_wb,275.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202412
2024-12-21,1403-10-01,1403,10,cpi_energy_wb,283.8,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202501
2025-01-20,1403-11-01,1403,11,cpi_energy_wb,291.1,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202502
2025-02-19,1403-12-01,1403,12,cpi_energy_wb,296.9,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",202503
2004-03-20,1383-01-01,1383,1,cpi_headline_wb,3.82681564245809,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200404
2004-04-20,1383-02-01,1383,2,cpi_headline_wb,3.8826815642458,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200405
2004-05-21,1383-03-01,1383,3,cpi_headline_wb,3.93854748603351,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200406
2004-06-21,1383-04-01,1383,4,cpi_headline_wb,3.99441340782122,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200407
2004-07-22,1383-05-01,1383,5,cpi_headline_wb,4.02234636871508,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200408
2004-08-22,1383-06-01,1383,6,cpi_headline_wb,4.02234636871508,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200409
2004-09-22,1383-07-01,1383,7,cpi_headline_wb,4.07821229050279,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200410
2004-10-22,1383-08-01,1383,8,cpi_headline_wb,4.10614525139664,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200411
2004-11-21,1383-09-01,1383,9,cpi_headline_wb,4.1340782122905,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200412
2004-12-21,1383-10-01,1383,10,cpi_headline_wb,4.18994413407821,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200501
2005-01-20,1383-11-01,1383,11,cpi_headline_wb,4.24581005586591,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200502
2005-02-19,1383-12-01,1383,12,cpi_headline_wb,4.32960893854748,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200503
2005-03-21,1384-01-01,1384,1,cpi_headline_wb,4.46927374301675,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200504
2005-04-21,1384-02-01,1384,2,cpi_headline_wb,4.4413407821229,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200505
2005-05-22,1384-03-01,1384,3,cpi_headline_wb,4.41340782122904,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200506
2005-06-22,1384-04-01,1384,4,cpi_headline_wb,4.38547486033519,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200507
2005-07-23,1384-05-01,1384,5,cpi_headline_wb,4.38547486033519,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200508
2005-08-23,1384-06-01,1384,6,cpi_headline_wb,4.41340782122904,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200509
2005-09-23,1384-07-01,1384,7,cpi_headline_wb,4.4413407821229,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200510
2005-10-23,1384-08-01,1384,8,cpi_headline_wb,4.46927374301675,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200511
2005-11-22,1384-09-01,1384,9,cpi_headline_wb,4.52513966480446,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200512
2005-12-22,1384-10-01,1384,10,cpi_headline_wb,4.55307262569832,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200601
2006-01-21,1384-11-01,1384,11,cpi_headline_wb,4.60893854748603,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200602
2006-02-20,1384-12-01,1384,12,cpi_headline_wb,4.66480446927373,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200603
2006-03-21,1385-01-01,1385,1,cpi_headline_wb,4.72067039106144,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200604
2006-04-21,1385-02-01,1385,2,cpi_headline_wb,4.7486033519553,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200605
2006-05-22,1385-03-01,1385,3,cpi_headline_wb,4.83240223463686,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200606
2006-06-22,1385-04-01,1385,4,cpi_headline_wb,4.83240223463686,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200607
2006-07-23,1385-05-01,1385,5,cpi_headline_wb,4.86033519553072,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200608
2006-08-23,1385-06-01,1385,6,cpi_headline_wb,4.94413407821228,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200609
2006-09-23,1385-07-01,1385,7,cpi_headline_wb,4.99999999999999,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200610
2006-10-23,1385-08-01,1385,8,cpi_headline_wb,5.0558659217877,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200611
2006-11-22,1385-09-01,1385,9,cpi_headline_wb,5.16759776536312,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200612
2006-12-22,1385-10-01,1385,10,cpi_headline_wb,5.27932960893854,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200701
2007-01-21,1385-11-01,1385,11,cpi_headline_wb,5.3631284916201,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200702
2007-02-20,1385-12-01,1385,12,cpi_headline_wb,5.41899441340781,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200703
2007-03-21,1386-01-01,1386,1,cpi_headline_wb,5.50279329608938,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200704
2007-04-21,1386-02-01,1386,2,cpi_headline_wb,5.53072625698323,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200705
2007-05-22,1386-03-01,1386,3,cpi_headline_wb,5.61452513966479,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200706
2007-06-22,1386-04-01,1386,4,cpi_headline_wb,5.64245810055865,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200707
2007-07-23,1386-05-01,1386,5,cpi_headline_wb,5.69832402234636,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200708
2007-08-23,1386-06-01,1386,6,cpi_headline_wb,5.83798882681563,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200709
2007-09-23,1386-07-01,1386,7,cpi_headline_wb,5.9217877094972,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200710
2007-10-23,1386-08-01,1386,8,cpi_headline_wb,6.03351955307262,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200711
2007-11-22,1386-09-01,1386,9,cpi_headline_wb,6.20111731843574,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200712
2007-12-22,1386-10-01,1386,10,cpi_headline_wb,6.28491620111731,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200801
2008-01-21,1386-11-01,1386,11,cpi_headline_wb,6.42458100558658,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200802
2008-02-20,1386-12-01,1386,12,cpi_headline_wb,6.62011173184356,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200803
2008-03-20,1387-01-01,1387,1,cpi_headline_wb,6.81564245810055,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200804
2008-04-20,1387-02-01,1387,2,cpi_headline_wb,6.92737430167597,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200805
2008-05-21,1387-03-01,1387,3,cpi_headline_wb,7.09497206703909,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200806
2008-06-21,1387-04-01,1387,4,cpi_headline_wb,7.12290502793295,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200807
2008-07-22,1387-05-01,1387,5,cpi_headline_wb,7.26256983240222,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200808
2008-08-22,1387-06-01,1387,6,cpi_headline_wb,7.54189944134077,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200809
2008-09-22,1387-07-01,1387,7,cpi_headline_wb,7.68156424581004,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200810
2008-10-22,1387-08-01,1387,8,cpi_headline_wb,7.73743016759775,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200811
2008-11-21,1387-09-01,1387,9,cpi_headline_wb,7.82122905027932,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200812
2008-12-21,1387-10-01,1387,10,cpi_headline_wb,7.79329608938546,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200901
2009-01-20,1387-11-01,1387,11,cpi_headline_wb,7.76536312849161,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200902
2009-02-19,1387-12-01,1387,12,cpi_headline_wb,7.79329608938546,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200903
2009-03-21,1388-01-01,1388,1,cpi_headline_wb,7.87709497206702,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200904
2009-04-21,1388-02-01,1388,2,cpi_headline_wb,7.98882681564244,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200905
2009-05-22,1388-03-01,1388,3,cpi_headline_wb,8.12849162011172,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200906
2009-06-22,1388-04-01,1388,4,cpi_headline_wb,8.12849162011172,index,"World Bank Global Inflation Database (Ha, Kose & Ohnsorge)",200907
