"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y15-24","2019",0.26,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y25-54","2019",0.182,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y55-64","2019",0.086,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE15","2019",0.082,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y15-24","2019",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y25-54","2019",0.094,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE15","2019",0.167,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y15-24","2019",0.24,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y25-34","2019",0.18,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y35-44","2019",0.201,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y45-54","2019",0.109,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y55-64","2019",0.072,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE15","2019",0.182,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y15-24","2019",0.26,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y25-34","2019",0.19,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y35-44","2019",0.231,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y45-54","2019",0.11,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y55-64","2019",0.086,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE15","2019",0.082,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y15-24","2019",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y25-34","2019",0.118,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y35-44","2019",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y45-54","2019",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE15","2018",0.559,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_Y15-24","2018",0.892,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE25","2018",0.501,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE15","2018",0.65,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_Y15-24","2018",1.016,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE25","2018",0.582,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE15","2018",0.152,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_Y15-24","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE25","2018",0.154,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE15","2018",0.559,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y15-24","2018",0.892,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y25-54","2018",0.557,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y55-64","2018",0.212,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE65","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE15","2018",0.65,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y15-24","2018",1.016,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y25-54","2018",0.65,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y55-64","2018",0.237,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE65","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE15","2018",0.152,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y15-24","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y25-54","2018",0.165,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y55-64","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE15","2018",0.559,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y15-24","2018",0.892,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y25-34","2018",0.787,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y35-44","2018",0.521,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y45-54","2018",0.304,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y55-64","2018",0.212,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE65","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE15","2018",0.65,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y15-24","2018",1.016,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y25-34","2018",0.908,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y35-44","2018",0.606,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y45-54","2018",0.359,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y55-64","2018",0.237,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE65","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE15","2018",0.152,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y15-24","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y25-34","2018",0.212,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y35-44","2018",0.193,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y45-54","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y55-64","2018",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE15","2017",0.959,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_Y15-24","2017",1.552,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE25","2017",0.834,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE15","2017",1.095,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_Y15-24","2017",1.857,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE25","2017",0.95,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE15","2017",0.436,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_Y15-24","2017",0.721,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE25","2017",0.353,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE15","2017",0.959,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y15-24","2017",1.552,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y25-54","2017",0.939,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y55-64","2017",0.237,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE65","2017",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE15","2017",1.095,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y15-24","2017",1.857,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y25-54","2017",1.073,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y55-64","2017",0.281,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE65","2017",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE15","2017",0.436,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y15-24","2017",0.721,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y25-54","2017",0.397,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_Y55-64","2017",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_AGGREGATE_YGE65","2017",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE15","2017",0.959,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y15-24","2017",1.552,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y25-34","2017",1.314,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y35-44","2017",0.796,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y45-54","2017",0.545,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_Y55-64","2017",0.237,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_10YRBANDS_YGE65","2017",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE15","2017",1.095,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y15-24","2017",1.857,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y25-34","2017",1.504,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y35-44","2017",0.892,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y45-54","2017",0.631,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_Y55-64","2017",0.281,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_10YRBANDS_YGE65","2017",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE15","2017",0.436,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y15-24","2017",0.721,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y25-34","2017",0.509,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y35-44","2017",0.429,,,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y45-54","2017",0.198,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_Y55-64","2017",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_10YRBANDS_YGE65","2017",,"U",,,"R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE15","2016",1.16,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_Y15-24","2016",1.831,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_YTHADULT_YGE25","2016",1.017,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE15","2016",1.346,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_Y15-24","2016",2.245,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_YTHADULT_YGE25","2016",1.175,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE15","2016",0.462,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_Y15-24","2016",0.773,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_F","AGE_YTHADULT_YGE25","2016",0.366,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE15","2016",1.16,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y15-24","2016",1.831,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y25-54","2016",1.136,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_Y55-64","2016",0.346,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_T","AGE_AGGREGATE_YGE65","2016",0.195,"U",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_YGE15","2016",1.346,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y15-24","2016",2.245,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y25-54","2016",1.322,"B",,"I11:264","R1:3513"
"EGY","BA:582","EMP_XTRU_SEX_AGE_RT","SEX_M","AGE_AGGREGATE_Y55-64","2016",0.38,"B",,"I11:264","R1:3513"
